machine_id,timestamp,oxygen_ppm,gas_flow_rate_l_min,build_plate_temperature_deg_c
M002,2025-07-16 08:55:05.763530,72.0,,399.5
M001,2025-07-16 09:03:45.796773,64.0,8.52,197.2
M000,2025-07-16 09:03:51.844240,143.0,10.39,299.5
M002,2025-07-16 09:10:05.763530,91.0,7.13,400.3
M001,2025-07-16 09:18:45.796773,21.0,8.56,201.0
M000,2025-07-16 09:18:51.844240,166.0,9.92,297.5
M002,2025-07-16 09:25:05.763530,92.0,7.16,397.4
M001,2025-07-16 09:33:45.796773,30.0,,199.0
M000,2025-07-16 09:33:51.844240,183.0,10.5,298.3
M002,2025-07-16 09:40:05.763530,82.0,7.71,400.4
M001,2025-07-16 09:48:45.796773,75.0,8.55,202.7
M000,2025-07-16 09:48:51.844240,141.0,9.98,300.3
M002,2025-07-16 09:55:05.763530,74.0,7.61,397.8
M001,2025-07-16 10:03:45.796773,68.0,8.48,201.3
M000,2025-07-16 10:03:51.844240,145.0,9.92,302.0
M002,2025-07-16 10:10:05.763530,88.0,6.98,399.5
M001,2025-07-16 10:18:45.796773,11.0,8.49,201.6
M000,2025-07-16 10:18:51.844240,126.0,10.39,300.0
M002,2025-07-16 10:25:05.763530,80.0,7.15,400.3
M001,2025-07-16 10:33:45.796773,13.0,8.5,202.0
M000,2025-07-16 10:33:51.844240,141.0,10.65,300.8
M002,2025-07-16 10:40:05.763530,,7.32,401.8
M001,2025-07-16 10:48:45.796773,49.0,8.27,200.6
M000,2025-07-16 10:48:51.844240,169.0,10.17,300.6
M002,2025-07-16 10:55:05.763530,81.0,7.35,400.4
M001,2025-07-16 11:03:45.796773,,8.24,198.9
M000,2025-07-16 11:03:51.844240,163.0,10.38,300.0
M002,2025-07-16 11:10:05.763530,75.0,7.25,398.9
M001,2025-07-16 11:18:45.796773,58.0,8.45,199.7
M000,2025-07-16 11:18:51.844240,152.0,10.33,297.9
M002,2025-07-16 11:25:05.763530,79.0,6.96,399.7
M001,2025-07-16 11:33:45.796773,32.0,8.73,201.3
M000,2025-07-16 11:33:51.844240,147.0,10.12,298.9
M002,2025-07-16 11:40:05.763530,82.0,7.49,402.1
M001,2025-07-16 11:48:45.796773,30.0,8.43,199.8
M000,2025-07-16 11:48:51.844240,160.0,10.11,297.6
M002,2025-07-16 11:55:05.763530,79.0,7.38,396.4
M001,2025-07-16 12:03:45.796773,24.0,8.98,197.6
M000,2025-07-16 12:03:51.844240,142.0,10.47,298.7
M002,2025-07-16 12:10:05.763530,80.0,7.36,397.6
M001,2025-07-16 12:18:45.796773,63.0,8.52,201.8
M000,2025-07-16 12:18:51.844240,174.0,10.36,298.4
M002,2025-07-16 12:25:05.763530,76.0,7.12,399.7
M001,2025-07-16 12:33:45.796773,88.0,8.25,198.9
M000,2025-07-16 12:33:51.844240,151.0,10.03,300.5
M002,2025-07-16 12:40:05.763530,,7.54,400.3
M001,2025-07-16 12:48:45.796773,40.0,8.67,200.4
M000,2025-07-16 12:48:51.844240,169.0,9.91,298.3
M002,2025-07-16 12:55:05.763530,72.0,,401.0
M001,2025-07-16 13:03:45.796773,41.0,8.51,201.0
M000,2025-07-16 13:03:51.844240,,10.38,299.7
M002,2025-07-16 13:10:05.763530,70.0,7.28,398.9
M001,2025-07-16 13:18:45.796773,45.0,8.42,201.6
M000,2025-07-16 13:18:51.844240,159.0,9.89,300.8
M002,2025-07-16 13:25:05.763530,69.0,,399.8
M001,2025-07-16 13:33:45.796773,44.0,8.69,199.8
M000,2025-07-16 13:33:51.844240,171.0,10.46,299.0
M002,2025-07-16 13:40:05.763530,75.0,7.48,399.9
M001,2025-07-16 13:48:45.796773,66.0,8.28,198.3
M000,2025-07-16 13:48:51.844240,179.0,10.22,301.9
M002,2025-07-16 13:55:05.763530,76.0,,400.7
M001,2025-07-16 14:03:45.796773,34.0,8.43,203.9
M000,2025-07-16 14:03:51.844240,136.0,10.48,297.7
M002,2025-07-16 14:10:05.763530,79.0,7.13,400.9
M001,2025-07-16 14:18:45.796773,32.0,,199.7
M000,2025-07-16 14:18:51.844240,168.0,10.1,303.5
M002,2025-07-16 14:25:05.763530,83.0,6.89,402.8
M001,2025-07-16 14:33:45.796773,16.0,8.36,201.5
M000,2025-07-16 14:33:51.844240,161.0,10.25,300.4
M002,2025-07-16 14:40:05.763530,85.0,7.23,399.4
M001,2025-07-16 14:48:45.796773,34.0,8.62,198.4
M000,2025-07-16 14:48:51.844240,174.0,,301.6
M002,2025-07-16 14:55:05.763530,81.0,7.42,397.6
M001,2025-07-16 15:03:45.796773,42.0,8.49,196.1
M000,2025-07-16 15:03:51.844240,,10.17,302.8
M002,2025-07-16 15:10:05.763530,81.0,7.35,400.9
M001,2025-07-16 15:18:45.796773,69.0,,199.5
M000,2025-07-16 15:18:51.844240,150.0,10.21,297.8
M002,2025-07-16 15:25:05.763530,79.0,7.31,399.0
M001,2025-07-16 15:33:45.796773,55.0,8.6,200.6
M000,2025-07-16 15:33:51.844240,151.0,10.16,299.6
M002,2025-07-16 15:40:05.763530,78.0,6.98,399.7
M001,2025-07-16 15:48:45.796773,57.0,8.62,196.7
M000,2025-07-16 15:48:51.844240,157.0,,305.7
M002,2025-07-16 15:55:05.763530,75.0,7.3,399.4
M001,2025-07-16 16:03:45.796773,35.0,8.87,199.3
M000,2025-07-16 16:03:51.844240,148.0,10.16,298.4
M002,2025-07-16 16:10:05.763530,81.0,,398.5
M001,2025-07-16 16:18:45.796773,58.0,,198.4
M000,2025-07-16 16:18:51.844240,161.0,10.1,298.5
M002,2025-07-16 16:25:05.763530,81.0,7.17,400.5
M001,2025-07-16 16:33:45.796773,93.0,8.34,197.8
M000,2025-07-16 16:33:51.844240,145.0,10.28,299.1
M002,2025-07-16 16:40:05.763530,89.0,7.51,399.1
M001,2025-07-16 16:48:45.796773,66.0,8.95,200.3
M000,2025-07-16 16:48:51.844240,186.0,10.7,299.9
M002,2025-07-16 16:55:05.763530,77.0,7.63,399.4
M001,2025-07-16 17:03:45.796773,65.0,,198.0
M000,2025-07-16 17:03:51.844240,152.0,9.95,299.7
M002,2025-07-16 17:10:05.763530,,,
M001,2025-07-16 17:18:45.796773,31.0,8.44,199.0
M000,2025-07-16 17:18:51.844240,140.0,9.95,299.9
M002,2025-07-16 17:25:05.763530,73.0,7.61,398.1
M001,2025-07-16 17:33:45.796773,58.0,8.16,200.2
M000,2025-07-16 17:33:51.844240,198.0,10.36,300.8
M002,2025-07-16 17:40:05.763530,78.0,7.42,399.2
M001,2025-07-16 17:48:45.796773,5.0,8.63,201.2
M000,2025-07-16 17:48:51.844240,169.0,10.09,298.3
M002,2025-07-16 17:55:05.763530,85.0,7.33,398.9
M001,2025-07-16 18:03:45.796773,65.0,8.53,200.5
M000,2025-07-16 18:03:51.844240,157.0,10.37,299.2
M002,2025-07-16 18:10:05.763530,79.0,7.47,399.1
M001,2025-07-16 18:18:45.796773,8.0,,198.3
M000,2025-07-16 18:18:51.844240,132.0,,301.5
M002,2025-07-16 18:25:05.763530,81.0,7.19,400.2
M001,2025-07-16 18:33:45.796773,104.0,8.24,199.4
M000,2025-07-16 18:33:51.844240,167.0,9.98,299.7
M002,2025-07-16 18:40:05.763530,75.0,7.29,396.7
M001,2025-07-16 18:48:45.796773,0.0,8.35,200.6
M000,2025-07-16 18:48:51.844240,128.0,10.14,301.3
M002,2025-07-16 18:55:05.763530,84.0,7.58,399.5
M001,2025-07-16 19:03:45.796773,80.0,8.86,201.2
M000,2025-07-16 19:03:51.844240,,10.3,298.5
M002,2025-07-16 19:10:05.763530,77.0,7.22,398.9
M001,2025-07-16 19:18:45.796773,85.0,8.51,199.3
M000,2025-07-16 19:18:51.844240,138.0,10.44,299.5
M002,2025-07-16 19:25:05.763530,78.0,7.16,401.0
M001,2025-07-16 19:33:45.796773,10.0,,198.8
M002,2025-07-16 19:40:05.763530,76.0,7.54,400.7
M001,2025-07-16 19:48:45.796773,37.0,8.79,202.4
M002,2025-07-16 19:55:05.763530,70.0,7.68,401.0
M001,2025-07-16 20:03:45.796773,25.0,8.72,198.7
M002,2025-07-16 20:10:05.763530,85.0,7.51,401.9
M001,2025-07-16 20:18:45.796773,83.0,8.59,197.5
M002,2025-07-16 20:25:05.763530,85.0,,399.7
M001,2025-07-16 20:33:45.796773,42.0,8.44,202.3
M002,2025-07-16 20:40:05.763530,79.0,,402.6
M001,2025-07-16 20:48:45.796773,24.0,8.03,202.1
M002,2025-07-16 20:55:05.763530,88.0,7.51,399.1
M001,2025-07-16 21:03:45.796773,68.0,8.53,201.4
M002,2025-07-16 21:10:05.763530,82.0,7.32,397.2
M001,2025-07-16 21:18:45.796773,72.0,,200.8
M002,2025-07-16 21:25:05.763530,82.0,7.41,396.8
M001,2025-07-16 21:33:45.796773,88.0,8.65,203.2
M002,2025-07-16 21:40:05.763530,77.0,7.27,400.4
M001,2025-07-16 21:48:45.796773,48.0,8.5,200.5
M002,2025-07-16 21:55:05.763530,74.0,7.52,398.6
M001,2025-07-16 22:03:45.796773,51.0,8.19,198.4
M002,2025-07-16 22:10:05.763530,77.0,7.34,398.2
M001,2025-07-16 22:18:45.796773,59.0,8.31,199.2
M002,2025-07-16 22:25:05.763530,76.0,7.54,401.7
M001,2025-07-16 22:33:45.796773,59.0,,199.0
M002,2025-07-16 22:40:05.763530,70.0,7.17,398.5
M001,2025-07-16 22:48:45.796773,27.0,8.33,
M002,2025-07-16 22:55:05.763530,79.0,7.47,399.0
M001,2025-07-16 23:03:45.796773,112.0,,200.2
M002,2025-07-16 23:10:05.763530,77.0,7.56,400.8
M001,2025-07-16 23:18:45.796773,62.0,8.46,201.9
M002,2025-07-16 23:25:05.763530,75.0,7.45,400.8
M001,2025-07-16 23:33:45.796773,55.0,,197.4
M002,2025-07-16 23:40:05.763530,73.0,7.19,399.5
M001,2025-07-16 23:48:45.796773,20.0,8.34,
M002,2025-07-16 23:55:05.763530,86.0,7.35,398.5
M001,2025-07-17 00:03:45.796773,8.0,8.64,198.6
M002,2025-07-17 00:10:05.763530,80.0,7.35,400.3
M001,2025-07-17 00:18:45.796773,75.0,8.57,199.3
M002,2025-07-17 00:25:05.763530,74.0,7.63,400.4
M001,2025-07-17 00:33:45.796773,21.0,8.98,200.9
M002,2025-07-17 00:40:05.763530,73.0,7.47,396.9
M001,2025-07-17 00:48:45.796773,62.0,,196.7
M002,2025-07-17 00:55:05.763530,76.0,7.44,399.2
M001,2025-07-17 01:03:45.796773,39.0,,197.7
M002,2025-07-17 01:10:05.763530,,7.0,400.1
M001,2025-07-17 01:18:45.796773,73.0,8.46,201.1
M002,2025-07-17 01:25:05.763530,82.0,7.42,399.0
M001,2025-07-17 01:33:45.796773,30.0,8.51,200.9
M002,2025-07-17 01:40:05.763530,,7.36,400.2
M001,2025-07-17 01:48:45.796773,60.0,8.28,199.3
M002,2025-07-17 01:55:05.763530,,7.23,397.9
M001,2025-07-17 02:03:45.796773,83.0,8.54,
M002,2025-07-17 02:10:05.763530,78.0,7.52,401.4
M001,2025-07-17 02:18:45.796773,34.0,8.98,200.3
M002,2025-07-17 02:25:05.763530,78.0,,399.5
M001,2025-07-17 02:33:45.796773,52.0,,201.7
M002,2025-07-17 02:40:05.763530,79.0,7.02,401.2
M001,2025-07-17 02:48:45.796773,67.0,8.72,203.0
M002,2025-07-17 02:55:05.763530,79.0,7.58,401.7
M000,2025-07-17 03:03:18.280884,0.0,9.26,150.6
M001,2025-07-17 03:03:45.796773,20.0,8.33,196.2
M002,2025-07-17 03:10:05.763530,87.0,7.46,399.6
M000,2025-07-17 03:18:18.280884,0.0,9.09,151.6
M001,2025-07-17 03:18:45.796773,24.0,8.45,198.3
M002,2025-07-17 03:25:05.763530,74.0,7.42,399.1
M000,2025-07-17 03:33:18.280884,21.0,9.13,150.1
M001,2025-07-17 03:33:45.796773,78.0,,201.6
M002,2025-07-17 03:40:05.763530,78.0,7.38,400.7
M000,2025-07-17 03:48:18.280884,14.0,9.28,152.1
M001,2025-07-17 03:48:45.796773,11.0,8.76,199.9
M002,2025-07-17 03:55:05.763530,79.0,7.39,
M000,2025-07-17 04:03:18.280884,13.0,8.99,151.8
M001,2025-07-17 04:03:45.796773,0.0,8.43,202.4
M002,2025-07-17 04:10:05.763530,,7.76,397.3
M000,2025-07-17 04:18:18.280884,22.0,9.02,148.9
M001,2025-07-17 04:18:45.796773,12.0,,201.0
M002,2025-07-17 04:25:05.763530,80.0,7.51,400.3
M000,2025-07-17 04:33:18.280884,34.0,9.27,150.0
M001,2025-07-17 04:33:45.796773,,8.67,
M002,2025-07-17 04:40:05.763530,88.0,7.4,401.8
M000,2025-07-17 04:48:18.280884,0.0,9.21,150.0
M001,2025-07-17 04:48:45.796773,29.0,,197.5
M002,2025-07-17 04:55:05.763530,80.0,7.3,401.1
M000,2025-07-17 05:03:18.280884,,8.89,152.9
M001,2025-07-17 05:03:45.796773,54.0,8.38,201.1
M002,2025-07-17 05:10:05.763530,86.0,7.19,400.3
M000,2025-07-17 05:18:18.280884,20.0,9.23,149.2
M001,2025-07-17 05:18:45.796773,65.0,,200.5
M002,2025-07-17 05:25:05.763530,77.0,7.29,401.4
M000,2025-07-17 05:33:18.280884,0.0,9.34,152.5
M001,2025-07-17 05:33:45.796773,62.0,8.52,200.0
M002,2025-07-17 05:40:05.763530,68.0,,403.2
M000,2025-07-17 05:48:18.280884,30.0,9.35,146.9
M001,2025-07-17 05:48:45.796773,43.0,,199.1
M002,2025-07-17 05:55:05.763530,79.0,7.62,399.3
M000,2025-07-17 06:03:18.280884,17.0,9.0,150.0
M001,2025-07-17 06:03:45.796773,61.0,8.48,200.3
M002,2025-07-17 06:10:05.763530,84.0,7.59,404.0
M000,2025-07-17 06:18:18.280884,0.0,,150.5
M001,2025-07-17 06:18:45.796773,88.0,8.4,199.1
M002,2025-07-17 06:25:05.763530,83.0,7.42,399.7
M000,2025-07-17 06:33:18.280884,4.0,8.95,149.1
M001,2025-07-17 06:33:45.796773,89.0,8.34,201.3
M002,2025-07-17 06:40:05.763530,85.0,,400.0
M000,2025-07-17 06:48:18.280884,,8.92,150.2
M001,2025-07-17 06:48:45.796773,54.0,8.37,199.6
M002,2025-07-17 06:55:05.763530,77.0,7.35,400.0
M000,2025-07-17 07:03:18.280884,0.0,9.12,150.6
M001,2025-07-17 07:03:45.796773,41.0,,199.6
M002,2025-07-17 07:10:05.763530,76.0,7.18,397.7
M000,2025-07-17 07:18:18.280884,,9.2,150.1
M001,2025-07-17 07:18:45.796773,93.0,8.48,200.6
M002,2025-07-17 07:25:05.763530,84.0,7.04,401.5
M000,2025-07-17 07:33:18.280884,11.0,9.32,150.1
M001,2025-07-17 07:33:45.796773,59.0,,199.2
M002,2025-07-17 07:40:05.763530,78.0,7.42,399.6
M000,2025-07-17 07:48:18.280884,12.0,9.73,148.4
M001,2025-07-17 07:48:45.796773,83.0,8.4,201.4
M002,2025-07-17 07:55:05.763530,80.0,7.15,401.4
M000,2025-07-17 08:03:18.280884,21.0,9.46,151.9
M001,2025-07-17 08:03:45.796773,47.0,8.38,198.6
M002,2025-07-17 08:10:05.763530,81.0,,400.8
M000,2025-07-17 08:18:18.280884,,8.8,150.5
M001,2025-07-17 08:18:45.796773,51.0,8.4,199.3
M002,2025-07-17 08:25:05.763530,81.0,7.29,399.6
M000,2025-07-17 08:33:18.280884,7.0,9.43,149.5
M001,2025-07-17 08:33:45.796773,79.0,,199.4
M002,2025-07-17 08:40:05.763530,70.0,7.26,403.7
M000,2025-07-17 08:48:18.280884,1.0,9.35,147.6
M001,2025-07-17 08:48:45.796773,70.0,8.67,197.0
M002,2025-07-17 08:55:05.763530,68.0,7.48,399.1
M000,2025-07-17 09:03:18.280884,12.0,9.32,150.1
M001,2025-07-17 09:03:45.796773,60.0,8.45,198.6
M002,2025-07-17 09:10:05.763530,82.0,7.69,397.9
M000,2025-07-17 09:18:18.280884,27.0,,149.6
M001,2025-07-17 09:18:45.796773,41.0,8.05,197.1
M002,2025-07-17 09:25:05.763530,84.0,7.59,398.7
M000,2025-07-17 09:33:18.280884,36.0,9.38,148.0
M001,2025-07-17 09:33:45.796773,81.0,8.66,202.6
M002,2025-07-17 09:40:05.763530,87.0,7.4,400.5
M000,2025-07-17 09:48:18.280884,23.0,9.3,152.1
M001,2025-07-17 09:48:45.796773,,8.24,202.6
M002,2025-07-17 09:55:05.763530,82.0,7.38,399.6
M000,2025-07-17 10:03:18.280884,3.0,9.28,147.5
M001,2025-07-17 10:03:45.796773,5.0,8.46,201.8
M002,2025-07-17 10:10:05.763530,77.0,7.44,397.8
M000,2025-07-17 10:18:18.280884,0.0,9.26,149.1
M001,2025-07-17 10:18:45.796773,57.0,8.24,198.8
M002,2025-07-17 10:25:05.763530,82.0,7.12,399.3
M000,2025-07-17 10:33:18.280884,19.0,9.46,149.4
M001,2025-07-17 10:33:45.796773,58.0,8.13,202.5
M002,2025-07-17 10:40:05.763530,80.0,7.37,397.4
M000,2025-07-17 10:48:18.280884,25.0,9.28,149.7
M001,2025-07-17 10:48:45.796773,59.0,8.58,
M002,2025-07-17 10:55:05.763530,72.0,7.14,399.5
M000,2025-07-17 11:03:18.280884,27.0,9.06,150.2
M001,2025-07-17 11:03:45.796773,53.0,,201.3
M002,2025-07-17 11:10:05.763530,81.0,7.45,399.8
M000,2025-07-17 11:18:18.280884,37.0,9.39,147.6
M001,2025-07-17 11:18:45.796773,61.0,8.78,199.8
M002,2025-07-17 11:25:05.763530,80.0,7.36,400.3
M000,2025-07-17 11:33:18.280884,12.0,,149.6
M001,2025-07-17 11:33:45.796773,81.0,8.8,199.7
M002,2025-07-17 11:40:05.763530,81.0,7.08,400.4
M000,2025-07-17 11:48:18.280884,2.0,8.9,150.6
M001,2025-07-17 11:48:45.796773,60.0,,201.4
M002,2025-07-17 11:55:05.763530,69.0,7.27,400.4
M000,2025-07-17 12:03:18.280884,6.0,9.26,148.4
M001,2025-07-17 12:03:45.796773,72.0,8.79,199.9
M002,2025-07-17 12:10:05.763530,85.0,7.66,402.9
M000,2025-07-17 12:18:18.280884,37.0,8.87,148.7
M001,2025-07-17 12:18:45.796773,29.0,8.75,202.7
M002,2025-07-17 12:25:05.763530,70.0,7.43,400.3
M001,2025-07-17 12:33:45.796773,,8.84,200.6
M002,2025-07-17 12:40:05.763530,71.0,7.07,399.9
M001,2025-07-17 12:48:45.796773,26.0,8.15,200.5
M002,2025-07-17 12:55:05.763530,80.0,7.28,399.4
M001,2025-07-17 13:03:45.796773,54.0,8.67,202.7
M002,2025-07-17 13:10:05.763530,82.0,7.62,401.1
M001,2025-07-17 13:18:45.796773,36.0,8.38,202.7
M002,2025-07-17 13:25:05.763530,82.0,7.22,401.4
M001,2025-07-17 13:33:45.796773,92.0,8.65,198.7
M002,2025-07-17 13:40:05.763530,78.0,7.61,403.5
M001,2025-07-17 13:48:45.796773,39.0,8.78,200.3
M002,2025-07-17 13:55:05.763530,81.0,7.63,400.7
M001,2025-07-17 14:03:45.796773,124.0,8.51,201.4
M001,2025-07-17 14:18:45.796773,40.0,8.77,202.8
M001,2025-07-17 14:33:45.796773,77.0,8.49,198.4
M000,2025-07-17 14:42:24.615885,38.0,8.18,118.7
M001,2025-07-17 14:48:45.796773,104.0,8.76,201.1
M000,2025-07-17 14:57:24.615885,38.0,8.18,121.0
M001,2025-07-17 15:03:45.796773,46.0,8.32,199.6
M000,2025-07-17 15:12:24.615885,4.0,7.97,120.9
M001,2025-07-17 15:18:45.796773,33.0,8.03,199.6
M000,2025-07-17 15:27:24.615885,12.0,8.17,120.3
M001,2025-07-17 15:33:45.796773,39.0,8.38,198.7
M000,2025-07-17 15:42:24.615885,40.0,,118.6
M001,2025-07-17 15:48:45.796773,67.0,,199.7
M000,2025-07-17 15:57:24.615885,37.0,7.91,118.4
M001,2025-07-17 16:03:45.796773,47.0,8.29,202.2
M002,2025-07-17 16:07:19.729044,112.0,8.85,252.6
M000,2025-07-17 16:12:24.615885,20.0,,120.2
M001,2025-07-17 16:18:45.796773,40.0,8.51,202.9
M002,2025-07-17 16:22:19.729044,,8.38,251.2
M000,2025-07-17 16:27:24.615885,24.0,7.84,117.6
M001,2025-07-17 16:33:45.796773,53.0,,198.9
M002,2025-07-17 16:37:19.729044,116.0,8.52,249.8
M000,2025-07-17 16:42:24.615885,41.0,8.14,122.9
M001,2025-07-17 16:48:45.796773,76.0,8.73,201.1
M002,2025-07-17 16:52:19.729044,111.0,8.27,251.4
M000,2025-07-17 16:57:24.615885,28.0,8.3,120.0
M001,2025-07-17 17:03:45.796773,43.0,8.27,198.7
M002,2025-07-17 17:07:19.729044,105.0,,250.8
M000,2025-07-17 17:12:24.615885,17.0,7.89,120.1
M001,2025-07-17 17:18:45.796773,38.0,8.6,
M002,2025-07-17 17:22:19.729044,112.0,8.65,251.5
M000,2025-07-17 17:27:24.615885,16.0,7.79,118.7
M001,2025-07-17 17:33:45.796773,35.0,8.48,201.2
M002,2025-07-17 17:37:19.729044,106.0,8.38,247.7
M000,2025-07-17 17:42:24.615885,25.0,8.41,122.3
M001,2025-07-17 17:48:45.796773,,,200.3
M002,2025-07-17 17:52:19.729044,119.0,8.78,251.0
M000,2025-07-17 17:57:24.615885,40.0,8.04,119.1
M001,2025-07-17 18:03:45.796773,38.0,8.56,199.3
M002,2025-07-17 18:07:19.729044,102.0,8.42,248.8
M000,2025-07-17 18:12:24.615885,41.0,8.13,121.8
M001,2025-07-17 18:18:45.796773,82.0,8.47,200.0
M002,2025-07-17 18:22:19.729044,,8.39,248.0
M000,2025-07-17 18:27:24.615885,35.0,8.02,123.1
M001,2025-07-17 18:33:45.796773,20.0,8.58,198.0
M002,2025-07-17 18:37:19.729044,118.0,8.18,251.5
M000,2025-07-17 18:42:24.615885,60.0,,123.6
M001,2025-07-17 18:48:45.796773,71.0,8.96,201.1
M002,2025-07-17 18:52:19.729044,119.0,8.38,251.4
M000,2025-07-17 18:57:24.615885,54.0,8.04,120.0
M001,2025-07-17 19:03:45.796773,58.0,8.35,201.3
M002,2025-07-17 19:07:19.729044,108.0,8.53,249.5
M000,2025-07-17 19:12:24.615885,23.0,8.12,119.8
M001,2025-07-17 19:18:45.796773,0.0,,200.8
M002,2025-07-17 19:22:19.729044,110.0,8.4,248.7
M000,2025-07-17 19:27:24.615885,38.0,7.98,119.9
M001,2025-07-17 19:33:45.796773,5.0,8.65,200.0
M002,2025-07-17 19:37:19.729044,110.0,8.69,247.2
M000,2025-07-17 19:42:24.615885,61.0,7.95,118.3
M001,2025-07-17 19:48:45.796773,34.0,,201.0
M002,2025-07-17 19:52:19.729044,114.0,8.39,248.9
M000,2025-07-17 19:57:24.615885,52.0,8.08,
M001,2025-07-17 20:03:45.796773,94.0,,199.4
M002,2025-07-17 20:07:19.729044,110.0,8.42,250.8
M000,2025-07-17 20:12:24.615885,22.0,7.77,119.4
M001,2025-07-17 20:18:45.796773,13.0,8.67,198.9
M002,2025-07-17 20:22:19.729044,111.0,8.48,249.6
M000,2025-07-17 20:27:24.615885,26.0,,117.5
M001,2025-07-17 20:33:45.796773,26.0,8.82,198.3
M002,2025-07-17 20:37:19.729044,115.0,8.69,246.7
M000,2025-07-17 20:42:24.615885,48.0,7.73,117.7
M001,2025-07-17 20:48:45.796773,59.0,8.68,201.6
M002,2025-07-17 20:52:19.729044,115.0,8.39,249.0
M000,2025-07-17 20:57:24.615885,44.0,8.27,121.2
M001,2025-07-17 21:03:45.796773,36.0,8.7,200.2
M002,2025-07-17 21:07:19.729044,112.0,8.57,247.9
M000,2025-07-17 21:12:24.615885,26.0,8.35,123.5
M001,2025-07-17 21:18:45.796773,53.0,8.52,199.0
M002,2025-07-17 21:22:19.729044,106.0,8.28,248.2
M000,2025-07-17 21:27:24.615885,12.0,8.37,119.3
M001,2025-07-17 21:33:45.796773,39.0,8.24,199.9
M002,2025-07-17 21:37:19.729044,113.0,8.69,250.5
M000,2025-07-17 21:42:24.615885,,7.86,118.9
M001,2025-07-17 21:48:45.796773,59.0,8.22,201.7
M002,2025-07-17 21:52:19.729044,109.0,8.45,
M000,2025-07-17 21:57:24.615885,,7.64,120.5
M001,2025-07-17 22:03:45.796773,60.0,8.5,201.4
M002,2025-07-17 22:07:19.729044,111.0,8.4,246.8
M000,2025-07-17 22:12:24.615885,15.0,7.63,117.6
M001,2025-07-17 22:18:45.796773,6.0,,198.9
M002,2025-07-17 22:22:19.729044,104.0,8.45,251.3
M000,2025-07-17 22:27:24.615885,34.0,7.58,120.4
M001,2025-07-17 22:33:45.796773,40.0,,198.5
M002,2025-07-17 22:37:19.729044,116.0,8.63,250.6
M000,2025-07-17 22:42:24.615885,33.0,8.26,121.1
M001,2025-07-17 22:48:45.796773,4.0,8.48,203.1
M002,2025-07-17 22:52:19.729044,105.0,8.58,248.7
M000,2025-07-17 22:57:24.615885,49.0,8.0,120.3
M001,2025-07-17 23:03:45.796773,,8.31,198.9
M002,2025-07-17 23:07:19.729044,109.0,8.57,250.3
M000,2025-07-17 23:12:24.615885,48.0,7.94,119.8
M001,2025-07-17 23:18:45.796773,45.0,,197.2
M002,2025-07-17 23:22:19.729044,116.0,,251.2
M000,2025-07-17 23:27:24.615885,47.0,7.62,118.5
M001,2025-07-17 23:33:45.796773,25.0,8.71,198.6
M002,2025-07-17 23:37:19.729044,,8.58,252.5
M000,2025-07-17 23:42:24.615885,,7.85,123.1
M001,2025-07-17 23:48:45.796773,59.0,8.42,199.4
M002,2025-07-17 23:52:19.729044,106.0,8.41,251.2
M000,2025-07-17 23:57:24.615885,21.0,7.9,119.5
M001,2025-07-18 00:03:45.796773,79.0,8.58,197.9
M002,2025-07-18 00:07:19.729044,,8.62,250.8
M000,2025-07-18 00:12:24.615885,26.0,8.12,119.7
M001,2025-07-18 00:18:45.796773,9.0,8.76,200.0
M002,2025-07-18 00:22:19.729044,114.0,8.68,247.4
M000,2025-07-18 00:27:24.615885,35.0,7.95,120.5
M001,2025-07-18 00:33:45.796773,82.0,8.71,198.8
M002,2025-07-18 00:37:19.729044,110.0,8.62,249.7
M000,2025-07-18 00:42:24.615885,55.0,8.56,120.2
M001,2025-07-18 00:48:45.796773,32.0,,199.9
M002,2025-07-18 00:52:19.729044,114.0,8.38,250.4
M000,2025-07-18 00:57:24.615885,27.0,7.84,120.8
M001,2025-07-18 01:03:45.796773,51.0,8.52,198.8
M002,2025-07-18 01:07:19.729044,105.0,8.76,251.1
M000,2025-07-18 01:12:24.615885,31.0,7.93,120.6
M001,2025-07-18 01:18:45.796773,0.0,8.28,
M002,2025-07-18 01:22:19.729044,118.0,8.37,249.5
M000,2025-07-18 01:27:24.615885,54.0,8.21,117.0
M001,2025-07-18 01:33:45.796773,36.0,8.7,199.5
M002,2025-07-18 01:37:19.729044,,8.6,247.9
M000,2025-07-18 01:42:24.615885,44.0,7.82,121.5
M001,2025-07-18 01:48:45.796773,66.0,8.84,199.2
M002,2025-07-18 01:52:19.729044,106.0,7.97,248.3
M000,2025-07-18 01:57:24.615885,28.0,8.21,121.0
M001,2025-07-18 02:03:45.796773,69.0,8.44,200.0
M002,2025-07-18 02:07:19.729044,109.0,8.53,251.1
M000,2025-07-18 02:12:24.615885,28.0,8.3,122.2
M001,2025-07-18 02:18:45.796773,30.0,8.61,202.1
M002,2025-07-18 02:22:19.729044,,8.22,249.1
M000,2025-07-18 02:27:24.615885,16.0,8.0,118.1
M001,2025-07-18 02:33:45.796773,13.0,8.82,200.8
M002,2025-07-18 02:37:19.729044,118.0,8.32,251.4
M000,2025-07-18 02:42:24.615885,42.0,8.12,120.2
M001,2025-07-18 02:48:45.796773,74.0,8.59,199.7
M002,2025-07-18 02:52:19.729044,105.0,,246.5
M000,2025-07-18 02:57:24.615885,39.0,8.03,121.1
